algorithm_type,params,s_epe,s_mse,a_mse,combined_score
Farneback,pyr_scale=0.2; levels=3; winsize=15; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,13.897726126435595,3229.9146,3229.9146,0.38836305700831086
Farneback,pyr_scale=0.3; levels=5; winsize=15; iterations=2; poly_n=7; poly_sigma=1.1; flags=0,15.003547531582239,2889.8225,2889.8225,0.3834390108496373
Farneback,pyr_scale=0.3; levels=5; winsize=15; iterations=2; poly_n=7; poly_sigma=1.3; flags=0,15.78572005576055,2775.422,2775.422,0.38752541490044445
Farneback,pyr_scale=0.3; levels=5; winsize=15; iterations=2; poly_n=7; poly_sigma=1.5; flags=0,16.32453180540947,2692.9644,2692.9644,0.3901213107571092
Farneback,pyr_scale=0.3; levels=5; winsize=15; iterations=2; poly_n=7; poly_sigma=2.0; flags=0,16.88514456631301,2614.4036,2614.4036,0.3932562497927925
Farneback,pyr_scale=0.3; levels=5; winsize=15; iterations=3; poly_n=5; poly_sigma=1.1; flags=0,15.519528235699465,2764.8362,2764.8362,0.3831635823248627
Farneback,pyr_scale=0.3; levels=5; winsize=15; iterations=3; poly_n=5; poly_sigma=1.3; flags=0,16.252858066873547,2658.4336,2658.4336,0.38704603586637487
Farneback,pyr_scale=0.3; levels=5; winsize=15; iterations=3; poly_n=5; poly_sigma=1.5; flags=0,16.71040400033452,2588.2063,2588.2063,0.38923803288056064
Farneback,pyr_scale=0.3; levels=5; winsize=15; iterations=3; poly_n=5; poly_sigma=2.0; flags=0,17.047965350151863,2574.5332,2574.5332,0.3931435083484761
Farneback,pyr_scale=0.3; levels=5; winsize=15; iterations=3; poly_n=7; poly_sigma=1.1; flags=0,15.519725245046786,2764.7786,2764.7786,0.383162868485167
Farneback,pyr_scale=0.3; levels=5; winsize=15; iterations=3; poly_n=7; poly_sigma=1.3; flags=0,16.257770092289483,2657.1985,2657.1985,0.387040700747581
Farneback,pyr_scale=0.3; levels=5; winsize=15; iterations=3; poly_n=7; poly_sigma=1.5; flags=0,16.738794904980146,2580.0674,2580.0674,0.38914717959211587
Farneback,pyr_scale=0.3; levels=5; winsize=15; iterations=3; poly_n=7; poly_sigma=2.0; flags=0,17.152324666681345,2534.1582,2534.1582,0.3921820421034439
Farneback,pyr_scale=0.3; levels=5; winsize=21; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,12.781662372792272,3346.2136,3346.2136,0.3797161100234817
Farneback,pyr_scale=0.3; levels=5; winsize=21; iterations=1; poly_n=5; poly_sigma=1.3; flags=0,13.453642098586991,3280.5874,3280.5874,0.38518625394377837
Farneback,pyr_scale=0.3; levels=5; winsize=21; iterations=1; poly_n=5; poly_sigma=1.5; flags=0,13.998038121745278,3229.938,3229.938,0.3897688107506375
Farneback,pyr_scale=0.3; levels=5; winsize=21; iterations=1; poly_n=5; poly_sigma=2.0; flags=0,14.657466310173968,3149.611,3149.611,0.39418120361442344
Farneback,pyr_scale=0.3; levels=5; winsize=21; iterations=1; poly_n=7; poly_sigma=1.1; flags=0,12.781831090386701,3346.1992,3346.1992,0.3797175929012933
Farneback,pyr_scale=0.3; levels=5; winsize=21; iterations=1; poly_n=7; poly_sigma=1.3; flags=0,13.458807720105275,3280.0093,3280.0093,0.38522388274177505
Farneback,pyr_scale=0.3; levels=5; winsize=21; iterations=1; poly_n=7; poly_sigma=1.5; flags=0,14.034263104576425,3225.6636,3225.6636,0.39001951152612746
Farneback,pyr_scale=0.3; levels=5; winsize=21; iterations=1; poly_n=7; poly_sigma=2.0; flags=0,14.901562549675921,3109.4683,3109.4683,0.3951899719755608
Farneback,pyr_scale=0.3; levels=5; winsize=21; iterations=2; poly_n=5; poly_sigma=1.1; flags=0,13.63047074062666,3212.5542,3212.5542,0.3835798457360523
Farneback,pyr_scale=0.3; levels=5; winsize=21; iterations=2; poly_n=5; poly_sigma=1.3; flags=0,14.343664784570857,3134.2727,3134.2727,0.38886767163948666
Farneback,pyr_scale=0.3; levels=5; winsize=21; iterations=2; poly_n=5; poly_sigma=1.5; flags=0,14.873549693213889,3070.4546,3070.4546,0.39245698347431207
Farneback,pyr_scale=0.3; levels=5; winsize=21; iterations=2; poly_n=5; poly_sigma=2.0; flags=0,15.48132584309287,2984.2888,2984.2888,0.3957959065975735
Farneback,pyr_scale=0.3; levels=5; winsize=21; iterations=2; poly_n=7; poly_sigma=1.1; flags=0,13.630636870449587,3212.5251,3212.5251,0.38358044301887473
Farneback,pyr_scale=0.3; levels=5; winsize=21; iterations=2; poly_n=7; poly_sigma=1.3; flags=0,14.348405479945484,3133.4731,3133.4731,0.3888860745368484
Farneback,pyr_scale=0.3; levels=5; winsize=21; iterations=2; poly_n=7; poly_sigma=1.5; flags=0,14.904882907322285,3064.5427,3064.5427,0.3925409263296101
Farneback,pyr_scale=0.3; levels=5; winsize=21; iterations=2; poly_n=7; poly_sigma=2.0; flags=0,15.66850382806702,2935.6675,2935.6675,0.39549909375216374
Farneback,pyr_scale=0.3; levels=5; winsize=21; iterations=3; poly_n=5; poly_sigma=1.1; flags=0,14.021541742629008,3141.9575,3141.9575,0.38481905058428323
Farneback,pyr_scale=0.3; levels=5; winsize=21; iterations=3; poly_n=5; poly_sigma=1.3; flags=0,14.734084559711684,3056.2617,3056.2617,0.38965290004537523
Farneback,pyr_scale=0.3; levels=5; winsize=21; iterations=3; poly_n=5; poly_sigma=1.5; flags=0,15.246955639201229,2986.7305,2986.7305,0.3926612021576261
Farneback,pyr_scale=0.3; levels=5; winsize=21; iterations=3; poly_n=5; poly_sigma=2.0; flags=0,15.798932994650439,2903.5496,2903.5496,0.3953980541164208
Farneback,pyr_scale=0.3; levels=5; winsize=21; iterations=3; poly_n=7; poly_sigma=1.1; flags=0,14.021705126888103,3141.939,3141.939,0.384820220376821
Farneback,pyr_scale=0.3; levels=5; winsize=21; iterations=3; poly_n=7; poly_sigma=1.3; flags=0,14.738731108951736,3055.3828,3055.3828,0.38966520162410967
Farneback,pyr_scale=0.3; levels=5; winsize=21; iterations=3; poly_n=7; poly_sigma=1.5; flags=0,15.276944269002513,2979.9297,2979.9297,0.3926730044778729
Farneback,pyr_scale=0.3; levels=5; winsize=21; iterations=3; poly_n=7; poly_sigma=2.0; flags=0,15.96821091864966,2853.8667,2853.8667,0.39478696775558075
Farneback,pyr_scale=0.3; levels=5; winsize=27; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,12.11630989170183,3443.6516,3443.6516,0.376247437266365
Farneback,pyr_scale=0.3; levels=5; winsize=27; iterations=1; poly_n=5; poly_sigma=1.3; flags=0,12.64625387735045,3400.6675,3400.6675,0.3810876196906593
Farneback,pyr_scale=0.3; levels=5; winsize=27; iterations=1; poly_n=5; poly_sigma=1.5; flags=0,13.08709401903251,3362.7058,3362.7058,0.3849816646799225
Farneback,pyr_scale=0.3; levels=5; winsize=27; iterations=1; poly_n=5; poly_sigma=2.0; flags=0,13.661781011020457,3305.1902,3305.1902,0.389576352449193
Farneback,pyr_scale=0.3; levels=5; winsize=27; iterations=1; poly_n=7; poly_sigma=1.1; flags=0,12.116443011809768,3443.6387,3443.6387,0.37624852608749404
Farneback,pyr_scale=0.3; levels=5; winsize=27; iterations=1; poly_n=7; poly_sigma=1.3; flags=0,12.650476518199063,3400.257,3400.257,0.3811220901419252
Farneback,pyr_scale=0.3; levels=5; winsize=27; iterations=1; poly_n=7; poly_sigma=1.5; flags=0,13.117094075282617,3359.811,3359.811,0.38522799243370975
Farneback,pyr_scale=0.3; levels=5; winsize=27; iterations=1; poly_n=7; poly_sigma=2.0; flags=0,13.883504441287764,3277.4805,3277.4805,0.39101791321505414
Farneback,pyr_scale=0.3; levels=5; winsize=27; iterations=2; poly_n=5; poly_sigma=1.1; flags=0,12.776440085853263,3364.974,3364.974,0.38076863172291886
Farneback,pyr_scale=0.3; levels=5; winsize=27; iterations=2; poly_n=5; poly_sigma=1.3; flags=0,13.359060562996003,3311.03,3311.03,0.38568865208116276
Farneback,pyr_scale=0.3; levels=5; winsize=27; iterations=2; poly_n=5; poly_sigma=1.5; flags=0,13.805944354882106,3266.5935,3266.5935,0.38927883490095905
Farneback,pyr_scale=0.3; levels=5; winsize=27; iterations=2; poly_n=5; poly_sigma=2.0; flags=0,14.37663981886413,3196.3494,3196.3494,0.3930539269646395
Farneback,pyr_scale=0.3; levels=5; winsize=27; iterations=2; poly_n=7; poly_sigma=1.1; flags=0,12.776576981899884,3364.9575,3364.9575,0.3807695349886104
Farneback,pyr_scale=0.3; levels=5; winsize=27; iterations=2; poly_n=7; poly_sigma=1.3; flags=0,13.363072748160757,3310.5044,3310.5044,0.38571327691522195
Farneback,pyr_scale=0.3; levels=5; winsize=27; iterations=2; poly_n=7; poly_sigma=1.5; flags=0,13.833219641764149,3262.6348,3262.6348,0.3894231793090389
Farneback,pyr_scale=0.3; levels=5; winsize=27; iterations=2; poly_n=7; poly_sigma=2.0; flags=0,14.571823195083775,3156.28,3156.28,0.39338232598353795
Farneback,pyr_scale=0.3; levels=5; winsize=27; iterations=3; poly_n=5; poly_sigma=1.1; flags=0,13.086474011824373,3323.806,3323.806,0.3826390008000551
Farneback,pyr_scale=0.3; levels=5; winsize=27; iterations=3; poly_n=5; poly_sigma=1.3; flags=0,13.658548005508624,3266.0034,3266.0034,0.38717988085073374
Farneback,pyr_scale=0.3; levels=5; winsize=27; iterations=3; poly_n=5; poly_sigma=1.5; flags=0,14.090388864965622,3212.3462,3212.3462,0.39000622720487854
Farneback,pyr_scale=0.3; levels=5; winsize=27; iterations=3; poly_n=5; poly_sigma=2.0; flags=0,14.6780082969376,3129.3218,3129.3218,0.3932514261642217
Farneback,pyr_scale=0.3; levels=5; winsize=27; iterations=3; poly_n=7; poly_sigma=1.1; flags=0,13.08661088707711,3323.7905,3323.7905,0.38263999318159936
Farneback,pyr_scale=0.3; levels=5; winsize=27; iterations=3; poly_n=7; poly_sigma=1.3; flags=0,13.662546876188276,3265.4583,3265.4583,0.3872031718925895
Farneback,pyr_scale=0.3; levels=5; winsize=27; iterations=3; poly_n=7; poly_sigma=1.5; flags=0,14.116740022573756,3208.0908,3208.0908,0.39011982691549696
Farneback,pyr_scale=0.3; levels=5; winsize=27; iterations=3; poly_n=7; poly_sigma=2.0; flags=0,14.86792734527713,3085.603,3085.603,0.39328718183137734
Farneback,pyr_scale=0.3; levels=5; winsize=35; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,11.550056819302352,3511.602,3511.602,0.37239692646121497
Farneback,pyr_scale=0.3; levels=5; winsize=35; iterations=1; poly_n=5; poly_sigma=1.3; flags=0,11.945433662205101,3484.4473,3484.4473,0.37630292419807937
Farneback,pyr_scale=0.3; levels=5; winsize=35; iterations=1; poly_n=5; poly_sigma=1.5; flags=0,12.27402175710825,3457.9868,3457.9868,0.37931551330732494
Farneback,pyr_scale=0.3; levels=5; winsize=35; iterations=1; poly_n=5; poly_sigma=2.0; flags=0,12.716927302666841,3415.938,3415.938,0.3829932753434149
Farneback,pyr_scale=0.3; levels=5; winsize=35; iterations=1; poly_n=7; poly_sigma=1.1; flags=0,11.550158277084842,3511.5864,3511.5864,0.3723974080970146
Farneback,pyr_scale=0.3; levels=5; winsize=35; iterations=1; poly_n=7; poly_sigma=1.3; flags=0,11.948666820924098,3484.0867,3484.0867,0.3763265519340918
Farneback,pyr_scale=0.3; levels=5; winsize=35; iterations=1; poly_n=7; poly_sigma=1.5; flags=0,12.296972523474153,3455.9438,3455.9438,0.379514247084467
Farneback,pyr_scale=0.3; levels=5; winsize=35; iterations=1; poly_n=7; poly_sigma=2.0; flags=0,12.898137285362182,3395.612,3395.612,0.3843106444644004
Farneback,pyr_scale=0.3; levels=5; winsize=35; iterations=2; poly_n=5; poly_sigma=1.1; flags=0,12.0534894347653,3461.563,3461.563,0.37644263751571505
Farneback,pyr_scale=0.3; levels=5; winsize=35; iterations=2; poly_n=5; poly_sigma=1.3; flags=0,12.481911372900658,3427.4907,3427.4907,0.38039620964194254
Farneback,pyr_scale=0.3; levels=5; winsize=35; iterations=2; poly_n=5; poly_sigma=1.5; flags=0,12.81817805461946,3398.095,3398.095,0.3833402119447796
Farneback,pyr_scale=0.3; levels=5; winsize=35; iterations=2; poly_n=5; poly_sigma=2.0; flags=0,13.293905963245043,3342.7395,3342.7395,0.3866790679458798
Farneback,pyr_scale=0.3; levels=5; winsize=35; iterations=2; poly_n=7; poly_sigma=1.1; flags=0,12.05358927273535,3461.5483,3461.5483,0.3764431560787853
Farneback,pyr_scale=0.3; levels=5; winsize=35; iterations=2; poly_n=7; poly_sigma=1.3; flags=0,12.48495988486199,3427.2148,3427.2148,0.38042234852047596
Farneback,pyr_scale=0.3; levels=5; winsize=35; iterations=2; poly_n=7; poly_sigma=1.5; flags=0,12.839124466336662,3395.9946,3395.9946,0.38350742768744284
Farneback,pyr_scale=0.3; levels=5; winsize=35; iterations=2; poly_n=7; poly_sigma=2.0; flags=0,13.464222996203635,3316.791,3316.791,0.3875065883822833
Farneback,pyr_scale=0.3; levels=5; winsize=35; iterations=3; poly_n=5; poly_sigma=1.1; flags=0,12.268501218582385,3436.7817,3436.7817,0.37796593482290974
Farneback,pyr_scale=0.3; levels=5; winsize=35; iterations=3; poly_n=5; poly_sigma=1.3; flags=0,12.690144453337217,3403.513,3403.513,0.3818727954571107
Farneback,pyr_scale=0.3; levels=5; winsize=35; iterations=3; poly_n=5; poly_sigma=1.5; flags=0,13.028702914822606,3368.2449,3368.2449,0.38449652981909027
Farneback,pyr_scale=0.3; levels=5; winsize=35; iterations=3; poly_n=5; poly_sigma=2.0; flags=0,13.53909866618682,3301.6477,3301.6477,0.3876462494582531
Farneback,pyr_scale=0.3; levels=5; winsize=35; iterations=3; poly_n=7; poly_sigma=1.1; flags=0,12.268599379469496,3436.7766,3436.7766,0.3779669961509442
Farneback,pyr_scale=0.3; levels=5; winsize=35; iterations=3; poly_n=7; poly_sigma=1.3; flags=0,12.693147166216894,3403.1282,3403.1282,0.38189175153873695
Farneback,pyr_scale=0.3; levels=5; winsize=35; iterations=3; poly_n=7; poly_sigma=1.5; flags=0,13.049583938404684,3365.5012,3365.5012,0.38462425102153097
Farneback,pyr_scale=0.3; levels=5; winsize=35; iterations=3; poly_n=7; poly_sigma=2.0; flags=0,13.721151389938303,3270.5825,3270.5825,0.3883310758428413
Farneback,pyr_scale=0.5; levels=3; winsize=15; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,15.310646446493303,2893.1194,2893.1194,0.3879362234744017
Farneback,pyr_scale=0.5; levels=3; winsize=15; iterations=1; poly_n=5; poly_sigma=1.3; flags=0,16.00912134491545,2750.0347,2750.0347,0.38912977664673315
Farneback,pyr_scale=0.5; levels=3; winsize=15; iterations=1; poly_n=5; poly_sigma=1.5; flags=0,16.511574858839207,2653.8997,2653.8997,0.3903960353551392
Farneback,pyr_scale=0.5; levels=3; winsize=15; iterations=1; poly_n=5; poly_sigma=2.0; flags=0,17.018592929789214,2606.492,2606.492,0.39464983549046817
Farneback,pyr_scale=0.5; levels=3; winsize=15; iterations=1; poly_n=7; poly_sigma=1.1; flags=0,15.31087597094903,2893.0854,2893.0854,0.38793739535769833
Farneback,pyr_scale=0.5; levels=3; winsize=15; iterations=1; poly_n=7; poly_sigma=1.3; flags=0,16.01509534086479,2748.5496,2748.5496,0.38912431854724594
Farneback,pyr_scale=0.5; levels=3; winsize=15; iterations=1; poly_n=7; poly_sigma=1.5; flags=0,16.54789751816474,2644.8604,2644.8604,0.3903621950217242
Farneback,pyr_scale=0.5; levels=3; winsize=15; iterations=1; poly_n=7; poly_sigma=2.0; flags=0,17.18024648775048,2558.9888,2558.9888,0.39406278059573385
Farneback,pyr_scale=0.5; levels=3; winsize=15; iterations=2; poly_n=5; poly_sigma=1.1; flags=0,16.118366815270658,2614.3892,2614.3892,0.38252048210968914
Farneback,pyr_scale=0.5; levels=3; winsize=15; iterations=2; poly_n=5; poly_sigma=1.3; flags=0,16.7734603068183,2480.9634,2480.9634,0.38368624644808985
Farneback,pyr_scale=0.5; levels=3; winsize=15; iterations=2; poly_n=5; poly_sigma=1.5; flags=0,17.230308060197693,2407.683,2407.683,0.3856853038677387
Farneback,pyr_scale=0.5; levels=3; winsize=15; iterations=2; poly_n=5; poly_sigma=2.0; flags=0,17.645888396299654,2411.9146,2411.9146,0.3917573145575869
Farneback,pyr_scale=0.5; levels=3; winsize=15; iterations=2; poly_n=7; poly_sigma=1.1; flags=0,16.11854260924568,2614.3289,2614.3289,0.3825193371443305
Farneback,pyr_scale=0.5; levels=3; winsize=15; iterations=2; poly_n=7; poly_sigma=1.3; flags=0,16.77791255639591,2479.5483,2479.5483,0.3836636860268551
Farneback,pyr_scale=0.5; levels=3; winsize=15; iterations=2; poly_n=7; poly_sigma=1.5; flags=0,17.25693979232034,2399.542,2399.542,0.38556968805352143
Farneback,pyr_scale=0.5; levels=3; winsize=15; iterations=2; poly_n=7; poly_sigma=2.0; flags=0,17.73194521716087,2379.9985,2379.9985,0.39104714692346143
Farneback,pyr_scale=0.5; levels=3; winsize=15; iterations=3; poly_n=5; poly_sigma=1.1; flags=0,16.394473926107274,2508.3801,2508.3801,0.3800254508081303
Farneback,pyr_scale=0.5; levels=3; winsize=15; iterations=3; poly_n=5; poly_sigma=1.3; flags=0,17.017456357913236,2383.9495,2383.9495,0.3812813654674274
Farneback,pyr_scale=0.5; levels=3; winsize=15; iterations=3; poly_n=5; poly_sigma=1.5; flags=0,17.45444518564525,2328.5144,2328.5144,0.38407310596443567
Farneback,pyr_scale=0.5; levels=3; winsize=15; iterations=3; poly_n=5; poly_sigma=2.0; flags=0,17.839633360670373,2356.88,2356.88,0.39116766163938155
Farneback,pyr_scale=0.5; levels=3; winsize=15; iterations=3; poly_n=7; poly_sigma=1.1; flags=0,16.39464273173931,2508.3174,2508.3174,0.3800240589943579
Farneback,pyr_scale=0.5; levels=3; winsize=15; iterations=3; poly_n=7; poly_sigma=1.3; flags=0,17.021572588685522,2382.7283,2382.7283,0.3812657236886493
Farneback,pyr_scale=0.5; levels=3; winsize=15; iterations=3; poly_n=7; poly_sigma=1.5; flags=0,17.47871372680921,2321.5215,2321.5215,0.383993293544996
Farneback,pyr_scale=0.5; levels=3; winsize=15; iterations=3; poly_n=7; poly_sigma=2.0; flags=0,17.90835544551379,2330.6438,2330.6438,0.39055561215867135
Farneback,pyr_scale=0.5; levels=3; winsize=21; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,13.805254423051474,3235.0403,3235.0403,0.3873759833256518
Farneback,pyr_scale=0.5; levels=3; winsize=21; iterations=1; poly_n=5; poly_sigma=1.3; flags=0,14.49478439842316,3136.317,3136.317,0.39110599769120546
Farneback,pyr_scale=0.5; levels=3; winsize=21; iterations=1; poly_n=5; poly_sigma=1.5; flags=0,15.05738182300352,3045.074,3045.074,0.39350779422200044
Farneback,pyr_scale=0.5; levels=3; winsize=21; iterations=1; poly_n=5; poly_sigma=2.0; flags=0,15.793439153660259,2933.4302,2933.4302,0.3971139586504349
Farneback,pyr_scale=0.5; levels=3; winsize=21; iterations=1; poly_n=7; poly_sigma=1.1; flags=0,13.805446474705931,3235.0056,3235.0056,0.3873766007874083
Farneback,pyr_scale=0.5; levels=3; winsize=21; iterations=1; poly_n=7; poly_sigma=1.3; flags=0,14.500456073849856,3135.3088,3135.3088,0.39112493223505457
Farneback,pyr_scale=0.5; levels=3; winsize=21; iterations=1; poly_n=7; poly_sigma=1.5; flags=0,15.09630532174106,3037.2405,3037.2405,0.39358271077794965
Farneback,pyr_scale=0.5; levels=3; winsize=21; iterations=1; poly_n=7; poly_sigma=2.0; flags=0,16.02867632076423,2874.1533,2874.1533,0.3968506698361429
Farneback,pyr_scale=0.5; levels=3; winsize=21; iterations=2; poly_n=5; poly_sigma=1.1; flags=0,14.520935966002199,3066.454,3066.454,0.38728036338883787
Farneback,pyr_scale=0.5; levels=3; winsize=21; iterations=2; poly_n=5; poly_sigma=1.3; flags=0,15.238762403375457,2933.6763,2933.6763,0.3893632511971908
Farneback,pyr_scale=0.5; levels=3; winsize=21; iterations=2; poly_n=5; poly_sigma=1.5; flags=0,15.809803527568624,2832.3792,2832.3792,0.3912800009127933
Farneback,pyr_scale=0.5; levels=3; winsize=21; iterations=2; poly_n=5; poly_sigma=2.0; flags=0,16.527637192526164,2748.0857,2748.0857,0.3962720542002338
Farneback,pyr_scale=0.5; levels=3; winsize=21; iterations=2; poly_n=7; poly_sigma=1.1; flags=0,14.521112757327453,3066.4224,3066.4224,0.38728093111875866
Farneback,pyr_scale=0.5; levels=3; winsize=21; iterations=2; poly_n=7; poly_sigma=1.3; flags=0,15.243778493854077,2932.3726,2932.3726,0.389355260268785
Farneback,pyr_scale=0.5; levels=3; winsize=21; iterations=2; poly_n=7; poly_sigma=1.5; flags=0,15.8439284560307,2823.612,2823.612,0.3912317240199583
Farneback,pyr_scale=0.5; levels=3; winsize=21; iterations=2; poly_n=7; poly_sigma=2.0; flags=0,16.700958317382664,2697.6643,2697.6643,0.3956732714991663
Farneback,pyr_scale=0.5; levels=3; winsize=21; iterations=3; poly_n=5; poly_sigma=1.1; flags=0,14.763199479254789,2988.7205,2988.7205,0.3860080338241834
Farneback,pyr_scale=0.5; levels=3; winsize=21; iterations=3; poly_n=5; poly_sigma=1.3; flags=0,15.486452398993265,2849.2798,2849.2798,0.3877671240331408
Farneback,pyr_scale=0.5; levels=3; winsize=21; iterations=3; poly_n=5; poly_sigma=1.5; flags=0,16.07781300910501,2749.1892,2749.1892,0.3900407363926831
Farneback,pyr_scale=0.5; levels=3; winsize=21; iterations=3; poly_n=5; poly_sigma=2.0; flags=0,16.78971254734355,2680.8943,2680.8943,0.3959096447101654
Farneback,pyr_scale=0.5; levels=3; winsize=21; iterations=3; poly_n=7; poly_sigma=1.1; flags=0,14.763397271803907,2988.6863,2988.6863,0.38600874655962636
Farneback,pyr_scale=0.5; levels=3; winsize=21; iterations=3; poly_n=7; poly_sigma=1.3; flags=0,15.491201144227352,2848.0273,2848.0273,0.38775845991051744
Farneback,pyr_scale=0.5; levels=3; winsize=21; iterations=3; poly_n=7; poly_sigma=1.5; flags=0,16.108652622878164,2740.9956,2740.9956,0.38998087187539987
Farneback,pyr_scale=0.5; levels=3; winsize=21; iterations=3; poly_n=7; poly_sigma=2.0; flags=0,16.947451683453473,2634.132,2634.132,0.39531226787567586
Farneback,pyr_scale=0.5; levels=3; winsize=27; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,12.799632700791907,3384.8906,3384.8906,0.3822882971516781
Farneback,pyr_scale=0.5; levels=3; winsize=27; iterations=1; poly_n=5; poly_sigma=1.3; flags=0,13.379978400443772,3320.6304,3320.6304,0.38655753599370213
Farneback,pyr_scale=0.5; levels=3; winsize=27; iterations=1; poly_n=5; poly_sigma=1.5; flags=0,13.897680271273781,3258.117,3258.117,0.3900545461977353
Farneback,pyr_scale=0.5; levels=3; winsize=27; iterations=1; poly_n=5; poly_sigma=2.0; flags=0,14.686069492359124,3160.2788,3160.2788,0.39522171264293615
Farneback,pyr_scale=0.5; levels=3; winsize=27; iterations=1; poly_n=7; poly_sigma=1.1; flags=0,12.79978134634483,3384.8784,3384.8784,0.3822896480325205
Farneback,pyr_scale=0.5; levels=3; winsize=27; iterations=1; poly_n=7; poly_sigma=1.3; flags=0,13.384766283654027,3320.0403,3320.0403,0.3865891611996491
Farneback,pyr_scale=0.5; levels=3; winsize=27; iterations=1; poly_n=7; poly_sigma=1.5; flags=0,13.932394774545468,3253.5525,3253.5525,0.39026669570311834
Farneback,pyr_scale=0.5; levels=3; winsize=27; iterations=1; poly_n=7; poly_sigma=2.0; flags=0,14.946329158765092,3116.026,3116.026,0.3962101696641328
Farneback,pyr_scale=0.5; levels=3; winsize=27; iterations=2; poly_n=5; poly_sigma=1.1; flags=0,13.341640587205944,3293.3809,3293.3809,0.38438582139986116
Farneback,pyr_scale=0.5; levels=3; winsize=27; iterations=2; poly_n=5; poly_sigma=1.3; flags=0,14.028556979440292,3200.7222,3200.7222,0.38844313195784586
Farneback,pyr_scale=0.5; levels=3; winsize=27; iterations=2; poly_n=5; poly_sigma=1.5; flags=0,14.609620134774392,3116.353,3116.353,0.3915158830587165
Farneback,pyr_scale=0.5; levels=3; winsize=27; iterations=2; poly_n=5; poly_sigma=2.0; flags=0,15.442165490435354,3010.6763,3010.6763,0.3968308951360534
Farneback,pyr_scale=0.5; levels=3; winsize=27; iterations=2; poly_n=7; poly_sigma=1.1; flags=0,13.3417918610487,3293.364,3293.364,0.3843869408558598
Farneback,pyr_scale=0.5; levels=3; winsize=27; iterations=2; poly_n=7; poly_sigma=1.3; flags=0,14.033394750912612,3199.7832,3199.7832,0.38845453436914557
Farneback,pyr_scale=0.5; levels=3; winsize=27; iterations=2; poly_n=7; poly_sigma=1.5; flags=0,14.643364832850015,3110.0796,3110.0796,0.3916118756976962
Farneback,pyr_scale=0.5; levels=3; winsize=27; iterations=2; poly_n=7; poly_sigma=2.0; flags=0,15.667659926896485,2960.9023,2960.9023,0.3970013861246831
Farneback,pyr_scale=0.5; levels=3; winsize=27; iterations=3; poly_n=5; poly_sigma=1.1; flags=0,13.550434579804264,3246.2673,3246.2673,0.38448214231428113
Farneback,pyr_scale=0.5; levels=3; winsize=27; iterations=3; poly_n=5; poly_sigma=1.3; flags=0,14.275504752395397,3142.8828,3142.8828,0.3884300544476209
Farneback,pyr_scale=0.5; levels=3; winsize=27; iterations=3; poly_n=5; poly_sigma=1.5; flags=0,14.861007937846836,3058.3315,3058.3315,0.3915540136166568
Farneback,pyr_scale=0.5; levels=3; winsize=27; iterations=3; poly_n=5; poly_sigma=2.0; flags=0,15.71113435023866,2954.1174,2954.1174,0.3972029283276577
Farneback,pyr_scale=0.5; levels=3; winsize=27; iterations=3; poly_n=7; poly_sigma=1.1; flags=0,13.55059342668685,3246.2307,3246.2307,0.38448216079878067
Farneback,pyr_scale=0.5; levels=3; winsize=27; iterations=3; poly_n=7; poly_sigma=1.3; flags=0,14.28026682527163,3142.0503,3142.0503,0.38844675987440525
Farneback,pyr_scale=0.5; levels=3; winsize=27; iterations=3; poly_n=7; poly_sigma=1.5; flags=0,14.893628239858932,3051.3413,3051.3413,0.391591274860703
Farneback,pyr_scale=0.5; levels=3; winsize=27; iterations=3; poly_n=7; poly_sigma=2.0; flags=0,15.916940574036332,2907.4585,2907.4585,0.3972846896038533
Farneback,pyr_scale=0.5; levels=3; winsize=35; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,11.976215990452088,3475.4604,3475.4604,0.37619466337457663
Farneback,pyr_scale=0.5; levels=3; winsize=35; iterations=1; poly_n=5; poly_sigma=1.3; flags=0,12.422462772954926,3436.694,3436.694,0.3801161364742239
Farneback,pyr_scale=0.5; levels=3; winsize=35; iterations=1; poly_n=5; poly_sigma=1.5; flags=0,12.849301940440792,3398.0364,3398.0364,0.38377241477107527
Farneback,pyr_scale=0.5; levels=3; winsize=35; iterations=1; poly_n=5; poly_sigma=2.0; flags=0,13.584964919714327,3318.3171,3318.3171,0.3892885578481304
Farneback,pyr_scale=0.5; levels=3; winsize=35; iterations=1; poly_n=7; poly_sigma=1.1; flags=0,11.976327641616983,3475.466,3475.466,0.3761965543164314
Farneback,pyr_scale=0.5; levels=3; winsize=35; iterations=1; poly_n=7; poly_sigma=1.3; flags=0,12.4261202204135,3436.2957,3436.2957,0.38014343927608896
Farneback,pyr_scale=0.5; levels=3; winsize=35; iterations=1; poly_n=7; poly_sigma=1.5; flags=0,12.877423416967668,3395.1946,3395.1946,0.3839956163560715
Farneback,pyr_scale=0.5; levels=3; winsize=35; iterations=1; poly_n=7; poly_sigma=2.0; flags=0,13.828883441346434,3288.8862,3288.8862,0.390937555043703
